store_id,item_id,wm_yr_wk,sell_price
CA_1,FOODS_1_003,11241,2.88
CA_1,FOODS_1_003,11242,2.88
CA_1,FOODS_1_003,11243,2.88
CA_1,FOODS_1_003,11244,2.88
CA_1,FOODS_1_003,11245,2.88
CA_1,FOODS_1_003,11246,2.88
CA_1,FOODS_1_003,11247,2.88
CA_1,FOODS_1_003,11248,2.88
CA_1,FOODS_1_003,11249,2.88
CA_1,FOODS_1_003,11250,2.88
CA_1,FOODS_1_003,11251,2.88
CA_1,FOODS_1_003,11252,2.88
CA_1,FOODS_1_003,11301,2.88
CA_1,FOODS_1_003,11302,2.88
CA_1,FOODS_1_003,11303,2.88
CA_1,FOODS_1_003,11304,2.88
CA_1,FOODS_1_003,11305,2.88
CA_1,FOODS_1_003,11306,2.88
CA_1,FOODS_1_003,11307,2.88
CA_1,FOODS_1_003,11308,2.88
CA_1,FOODS_1_003,11309,2.88
CA_1,FOODS_1_003,11310,2.88
CA_1,FOODS_1_003,11311,2.88
CA_1,FOODS_1_003,11312,2.88
CA_1,FOODS_1_003,11313,2.88
CA_1,FOODS_1_003,11314,2.88
CA_1,FOODS_1_003,11315,2.88
CA_1,FOODS_1_003,11316,2.88
CA_1,FOODS_1_003,11317,2.88
CA_1,FOODS_1_003,11318,2.88
CA_1,FOODS_1_003,11319,2.88
CA_1,FOODS_1_003,11320,2.88
CA_1,FOODS_1_003,11321,2.88
CA_1,FOODS_1_003,11322,2.88
CA_1,FOODS_1_003,11323,2.88
CA_1,FOODS_1_003,11324,2.88
CA_1,FOODS_1_003,11325,2.88
CA_1,FOODS_1_003,11326,2.88
CA_1,FOODS_1_003,11327,2.88
CA_1,FOODS_1_003,11328,2.88
CA_1,FOODS_1_003,11329,2.88
CA_1,FOODS_1_003,11330,2.88
CA_1,FOODS_1_003,11331,2.88
CA_1,FOODS_1_003,11332,2.88
CA_1,FOODS_1_003,11333,2.88
CA_1,FOODS_1_003,11334,2.88
CA_1,FOODS_1_003,11335,2.88
CA_1,FOODS_1_003,11336,2.88
CA_1,FOODS_1_003,11337,2.88
CA_1,FOODS_1_003,11338,2.88
CA_1,FOODS_1_003,11339,2.88
CA_1,FOODS_1_003,11340,2.88
CA_1,FOODS_1_003,11341,2.88
CA_1,FOODS_1_003,11342,2.88
CA_1,FOODS_1_003,11343,2.88
CA_1,FOODS_1_003,11344,2.88
CA_1,FOODS_1_003,11345,2.88
CA_1,FOODS_1_003,11346,2.88
CA_1,FOODS_1_003,11347,2.88
CA_1,FOODS_1_003,11348,2.88
CA_1,FOODS_1_003,11349,2.88
CA_1,FOODS_1_003,11350,2.88
CA_1,FOODS_1_003,11351,2.88
CA_1,FOODS_1_003,11352,2.88
CA_1,FOODS_1_003,11353,2.88
CA_1,FOODS_1_003,11401,2.88
CA_1,FOODS_1_003,11402,2.88
CA_1,FOODS_1_003,11403,2.88
CA_1,FOODS_1_003,11404,2.88
CA_1,FOODS_1_003,11405,2.88
CA_1,FOODS_1_003,11406,2.88
CA_1,FOODS_1_003,11407,2.88
CA_1,FOODS_1_003,11408,2.88
CA_1,FOODS_1_003,11409,2.88
CA_1,FOODS_1_003,11410,2.88
CA_1,FOODS_1_003,11411,2.88
CA_1,FOODS_1_003,11412,2.88
CA_1,FOODS_1_003,11413,2.88
CA_1,FOODS_1_003,11414,2.88
CA_1,FOODS_1_003,11415,2.88
CA_1,FOODS_1_003,11416,2.88
CA_1,FOODS_1_003,11417,2.88
CA_1,FOODS_1_003,11418,2.88
CA_1,FOODS_1_003,11419,2.88
CA_1,FOODS_1_003,11420,2.88
CA_1,FOODS_1_003,11421,2.88
CA_1,FOODS_1_003,11422,2.88
CA_1,FOODS_1_003,11423,2.88
CA_1,FOODS_1_003,11424,2.88
CA_1,FOODS_1_003,11425,2.88
CA_1,FOODS_1_003,11426,2.88
CA_1,FOODS_1_003,11427,2.88
CA_1,FOODS_1_003,11428,2.88
CA_1,FOODS_1_003,11429,2.88
CA_1,FOODS_1_003,11430,2.88
CA_1,FOODS_1_003,11431,2.88
CA_1,FOODS_1_003,11432,2.88
CA_1,FOODS_1_003,11433,2.88
CA_1,FOODS_1_003,11434,2.88
CA_1,FOODS_1_003,11435,2.88
CA_1,FOODS_1_003,11436,2.88
CA_1,FOODS_1_003,11437,2.88
CA_1,FOODS_1_003,11438,2.88
CA_1,FOODS_1_003,11439,2.88
CA_1,FOODS_1_003,11440,2.88
CA_1,FOODS_1_003,11441,2.88
CA_1,FOODS_1_003,11442,2.88
CA_1,FOODS_1_003,11443,2.88
CA_1,FOODS_1_003,11444,2.88
CA_1,FOODS_1_003,11445,2.88
CA_1,FOODS_1_003,11446,2.88
CA_1,FOODS_1_003,11447,2.88
CA_1,FOODS_1_003,11448,3.23
CA_1,FOODS_1_003,11449,3.23
CA_1,FOODS_1_003,11450,3.23
CA_1,FOODS_1_003,11451,3.23
CA_1,FOODS_1_003,11452,3.23
CA_1,FOODS_1_003,11501,3.23
CA_1,FOODS_1_003,11502,3.23
CA_1,FOODS_1_003,11503,3.23
CA_1,FOODS_1_003,11504,3.23
CA_1,FOODS_1_003,11505,3.23
CA_1,FOODS_1_003,11506,3.23
CA_1,FOODS_1_003,11507,3.23
CA_1,FOODS_1_003,11508,3.23
CA_1,FOODS_1_003,11509,3.23
CA_1,FOODS_1_003,11510,3.23
CA_1,FOODS_1_003,11511,3.23
CA_1,FOODS_1_003,11512,3.23
CA_1,FOODS_1_003,11513,3.23
CA_1,FOODS_1_003,11514,3.23
CA_1,FOODS_1_003,11515,3.23
CA_1,FOODS_1_003,11516,3.23
CA_1,FOODS_1_003,11517,3.23
CA_1,FOODS_1_003,11518,3.23
CA_1,FOODS_1_003,11519,3.23
CA_1,FOODS_1_003,11520,3.23
CA_1,FOODS_1_003,11521,3.23
CA_1,FOODS_1_003,11522,3.23
CA_1,FOODS_1_003,11523,3.23
CA_1,FOODS_1_003,11524,3.23
CA_1,FOODS_1_003,11525,3.23
CA_1,FOODS_1_003,11526,3.23
CA_1,FOODS_1_003,11527,3.23
CA_1,FOODS_1_003,11528,3.23
CA_1,FOODS_1_003,11529,3.23
CA_1,FOODS_1_003,11530,3.23
CA_1,FOODS_1_003,11531,3.23
CA_1,FOODS_1_003,11532,3.23
CA_1,FOODS_1_003,11533,3.23
CA_1,FOODS_1_003,11534,3.23
CA_1,FOODS_1_003,11535,3.23
CA_1,FOODS_1_003,11536,3.23
CA_1,FOODS_1_003,11537,3.23
CA_1,FOODS_1_003,11538,3.23
CA_1,FOODS_1_003,11539,3.23
CA_1,FOODS_1_003,11540,3.23
CA_1,FOODS_1_003,11541,3.23
CA_1,FOODS_1_003,11542,3.23
CA_1,FOODS_1_003,11543,3.23
CA_1,FOODS_1_003,11544,3.23
CA_1,FOODS_1_003,11545,3.23
CA_1,FOODS_1_003,11546,3.23
CA_1,FOODS_1_003,11547,3.23
CA_1,FOODS_1_003,11548,3.23
CA_1,FOODS_1_003,11549,3.23
CA_1,FOODS_1_003,11550,3.23
CA_1,FOODS_1_003,11551,3.23
CA_1,FOODS_1_003,11552,3.23
CA_1,FOODS_1_003,11601,3.23
CA_1,FOODS_1_003,11602,3.23
CA_1,FOODS_1_003,11603,3.23
CA_1,FOODS_1_003,11604,3.23
CA_1,FOODS_1_003,11605,3.23
CA_1,FOODS_1_003,11606,3.23
CA_1,FOODS_1_003,11607,3.23
CA_1,FOODS_1_003,11608,3.23
CA_1,FOODS_1_003,11609,3.23
CA_1,FOODS_1_003,11610,3.23
CA_1,FOODS_1_003,11611,3.23
CA_1,FOODS_1_003,11612,3.23
CA_1,FOODS_1_003,11613,3.23
CA_1,FOODS_1_003,11614,3.23
CA_1,FOODS_1_003,11615,3.23
CA_1,FOODS_1_003,11616,3.23
CA_1,FOODS_1_003,11617,3.23
CA_1,FOODS_1_003,11618,3.23
CA_1,FOODS_1_003,11619,3.23
CA_1,FOODS_1_003,11620,3.23
CA_1,FOODS_1_003,11621,3.23
CA_1,FOODS_1_004,11206,1.78
CA_1,FOODS_1_004,11207,1.78
CA_1,FOODS_1_004,11208,1.78
CA_1,FOODS_1_004,11209,1.78
CA_1,FOODS_1_004,11210,1.78
CA_1,FOODS_1_004,11211,1.78
CA_1,FOODS_1_004,11212,1.78
CA_1,FOODS_1_004,11213,1.78
CA_1,FOODS_1_004,11214,1.78
CA_1,FOODS_1_004,11215,1.78
CA_1,FOODS_1_004,11216,1.78
CA_1,FOODS_1_004,11217,1.78
CA_1,FOODS_1_004,11218,1.78
CA_1,FOODS_1_004,11219,1.78
CA_1,FOODS_1_004,11220,1.78
CA_1,FOODS_1_004,11221,1.78
CA_1,FOODS_1_004,11222,1.78
CA_1,FOODS_1_004,11223,1.78
CA_1,FOODS_1_004,11224,1.78
CA_1,FOODS_1_004,11225,1.78
CA_1,FOODS_1_004,11226,1.78
CA_1,FOODS_1_004,11227,1.78
CA_1,FOODS_1_004,11228,1.78
CA_1,FOODS_1_004,11229,1.78
CA_1,FOODS_1_004,11230,1.78
CA_1,FOODS_1_004,11231,1.78
CA_1,FOODS_1_004,11232,1.78
CA_1,FOODS_1_004,11233,1.78
CA_1,FOODS_1_004,11234,1.78
CA_1,FOODS_1_004,11235,1.78
CA_1,FOODS_1_004,11236,1.78
CA_1,FOODS_1_004,11237,1.78
CA_1,FOODS_1_004,11238,1.78
CA_1,FOODS_1_004,11239,1.78
CA_1,FOODS_1_004,11240,1.78
CA_1,FOODS_1_004,11241,1.78
CA_1,FOODS_1_004,11242,1.78
CA_1,FOODS_1_004,11243,1.78
CA_1,FOODS_1_004,11244,1.78
CA_1,FOODS_1_004,11245,1.78
CA_1,FOODS_1_004,11246,1.78
CA_1,FOODS_1_004,11247,1.78
CA_1,FOODS_1_004,11248,1.78
CA_1,FOODS_1_004,11249,1.78
CA_1,FOODS_1_004,11250,1.78
CA_1,FOODS_1_004,11251,1.78
CA_1,FOODS_1_004,11252,1.78
CA_1,FOODS_1_004,11301,1.78
CA_1,FOODS_1_004,11302,1.78
CA_1,FOODS_1_004,11303,1.78
CA_1,FOODS_1_004,11304,1.78
CA_1,FOODS_1_004,11305,1.78
CA_1,FOODS_1_004,11306,1.78
CA_1,FOODS_1_004,11307,1.78
CA_1,FOODS_1_004,11308,1.78
CA_1,FOODS_1_004,11309,1.78
CA_1,FOODS_1_004,11310,1.78
CA_1,FOODS_1_004,11311,1.78
CA_1,FOODS_1_004,11312,1.78
CA_1,FOODS_1_004,11313,1.78
CA_1,FOODS_1_004,11314,1.78
CA_1,FOODS_1_004,11315,1.78
CA_1,FOODS_1_004,11316,1.78
CA_1,FOODS_1_004,11317,1.78
CA_1,FOODS_1_004,11318,1.78
CA_1,FOODS_1_004,11319,1.78
CA_1,FOODS_1_004,11320,1.78
CA_1,FOODS_1_004,11321,1.78
CA_1,FOODS_1_004,11322,1.78
CA_1,FOODS_1_004,11323,1.78
CA_1,FOODS_1_004,11324,1.78
CA_1,FOODS_1_004,11325,1.78
CA_1,FOODS_1_004,11326,1.78
CA_1,FOODS_1_004,11327,1.78
CA_1,FOODS_1_004,11328,1.78
CA_1,FOODS_1_004,11329,1.78
CA_1,FOODS_1_004,11330,1.78
CA_1,FOODS_1_004,11331,1.78
CA_1,FOODS_1_004,11332,1.78
CA_1,FOODS_1_004,11333,1.78
CA_1,FOODS_1_004,11334,1.78
CA_1,FOODS_1_004,11335,1.78
CA_1,FOODS_1_004,11336,1.78
CA_1,FOODS_1_004,11337,1.78
CA_1,FOODS_1_004,11338,1.78
CA_1,FOODS_1_004,11339,1.78
CA_1,FOODS_1_004,11340,1.78
CA_1,FOODS_1_004,11341,1.78
CA_1,FOODS_1_004,11342,1.78
CA_1,FOODS_1_004,11343,1.78
CA_1,FOODS_1_004,11344,1.78
CA_1,FOODS_1_004,11345,1.78
CA_1,FOODS_1_004,11346,1.78
CA_1,FOODS_1_004,11347,1.78
CA_1,FOODS_1_004,11348,1.78
CA_1,FOODS_1_004,11349,1.5
CA_1,FOODS_1_004,11350,1.5
CA_1,FOODS_1_004,11351,1.5
CA_1,FOODS_1_004,11352,1.5
CA_1,FOODS_1_004,11353,1.5
CA_1,FOODS_1_004,11401,1.78
CA_1,FOODS_1_004,11402,1.78
CA_1,FOODS_1_004,11403,1.78
CA_1,FOODS_1_004,11404,1.78
CA_1,FOODS_1_004,11405,1.78
CA_1,FOODS_1_004,11406,1.78
CA_1,FOODS_1_004,11407,1.78
CA_1,FOODS_1_004,11408,1.78
CA_1,FOODS_1_004,11409,1.78
CA_1,FOODS_1_004,11410,1.78
CA_1,FOODS_1_004,11411,1.78
CA_1,FOODS_1_004,11412,1.78
CA_1,FOODS_1_004,11413,1.78
CA_1,FOODS_1_004,11414,1.78
CA_1,FOODS_1_004,11415,1.78
CA_1,FOODS_1_004,11416,1.78
CA_1,FOODS_1_004,11417,1.78
CA_1,FOODS_1_004,11418,1.78
CA_1,FOODS_1_004,11419,1.78
CA_1,FOODS_1_004,11420,1.78
CA_1,FOODS_1_004,11421,1.78
CA_1,FOODS_1_004,11422,1.78
CA_1,FOODS_1_004,11423,1.78
CA_1,FOODS_1_004,11424,1.78
CA_1,FOODS_1_004,11425,1.78
CA_1,FOODS_1_004,11426,1.78
CA_1,FOODS_1_004,11427,1.78
CA_1,FOODS_1_004,11428,1.78
CA_1,FOODS_1_004,11429,1.96
CA_1,FOODS_1_004,11430,1.96
CA_1,FOODS_1_004,11431,1.96
CA_1,FOODS_1_004,11432,1.96
CA_1,FOODS_1_004,11433,1.96
CA_1,FOODS_1_004,11434,1.96
CA_1,FOODS_1_004,11435,1.96
CA_1,FOODS_1_004,11436,1.96
CA_1,FOODS_1_004,11437,1.96
CA_1,FOODS_1_004,11438,1.96
CA_1,FOODS_1_004,11439,1.96
CA_1,FOODS_1_004,11440,1.96
CA_1,FOODS_1_004,11441,1.96
CA_1,FOODS_1_004,11442,1.96
CA_1,FOODS_1_004,11443,1.96
CA_1,FOODS_1_004,11444,1.96
CA_1,FOODS_1_004,11445,1.96
CA_1,FOODS_1_004,11446,1.96
CA_1,FOODS_1_004,11447,1.96
CA_1,FOODS_1_004,11448,1.96
CA_1,FOODS_1_004,11449,1.96
CA_1,FOODS_1_004,11450,1.96
CA_1,FOODS_1_004,11451,1.96
CA_1,FOODS_1_004,11452,1.96
CA_1,FOODS_1_004,11501,1.96
CA_1,FOODS_1_004,11502,1.96
CA_1,FOODS_1_004,11503,1.96
CA_1,FOODS_1_004,11504,1.96
CA_1,FOODS_1_004,11505,1.96
CA_1,FOODS_1_004,11506,1.96
CA_1,FOODS_1_004,11507,1.96
CA_1,FOODS_1_004,11508,1.96
CA_1,FOODS_1_004,11509,1.96
CA_1,FOODS_1_004,11510,1.96
CA_1,FOODS_1_004,11511,1.96
CA_1,FOODS_1_004,11512,1.96
CA_1,FOODS_1_004,11513,1.96
CA_1,FOODS_1_004,11514,1.96
CA_1,FOODS_1_004,11515,1.96
CA_1,FOODS_1_004,11516,1.96
CA_1,FOODS_1_004,11517,1.96
CA_1,FOODS_1_004,11518,1.96
CA_1,FOODS_1_004,11519,1.96
CA_1,FOODS_1_004,11520,1.96
CA_1,FOODS_1_004,11521,1.96
CA_1,FOODS_1_004,11522,1.96
CA_1,FOODS_1_004,11523,1.96
CA_1,FOODS_1_004,11524,1.96
CA_1,FOODS_1_004,11525,1.96
CA_1,FOODS_1_004,11526,1.96
CA_1,FOODS_1_004,11527,1.96
CA_1,FOODS_1_004,11528,1.96
CA_1,FOODS_1_004,11529,1.96
CA_1,FOODS_1_004,11530,1.96
CA_1,FOODS_1_004,11531,1.96
CA_1,FOODS_1_004,11532,1.96
CA_1,FOODS_1_004,11533,1.96
CA_1,FOODS_1_004,11534,1.96
CA_1,FOODS_1_004,11535,1.96
CA_1,FOODS_1_004,11536,1.96
CA_1,FOODS_1_004,11537,1.96
CA_1,FOODS_1_004,11538,1.96
CA_1,FOODS_1_004,11539,1.96
CA_1,FOODS_1_004,11540,1.96
CA_1,FOODS_1_004,11541,1.96
CA_1,FOODS_1_004,11542,1.96
CA_1,FOODS_1_004,11543,1.96
CA_1,FOODS_1_004,11544,1.96
CA_1,FOODS_1_004,11545,1.96
CA_1,FOODS_1_004,11546,1.96
CA_1,FOODS_1_004,11547,1.96
CA_1,FOODS_1_004,11548,1.96
CA_1,FOODS_1_004,11549,1.96
CA_1,FOODS_1_004,11550,1.96
CA_1,FOODS_1_004,11551,1.96
CA_1,FOODS_1_004,11552,1.96
CA_1,FOODS_1_004,11601,1.96
CA_1,FOODS_1_004,11602,1.96
CA_1,FOODS_1_004,11603,1.96
CA_1,FOODS_1_004,11604,1.96
CA_1,FOODS_1_004,11605,1.96
CA_1,FOODS_1_004,11606,1.96
CA_1,FOODS_1_004,11607,1.96
CA_1,FOODS_1_004,11608,1.96
CA_1,FOODS_1_004,11609,1.96
CA_1,FOODS_1_004,11610,1.96
CA_1,FOODS_1_004,11611,1.96
CA_1,FOODS_1_004,11612,1.96
CA_1,FOODS_1_004,11613,1.96
CA_1,FOODS_1_004,11614,1.96
CA_1,FOODS_1_004,11615,1.96
CA_1,FOODS_1_004,11616,1.96
CA_1,FOODS_1_004,11617,1.96
CA_1,FOODS_1_004,11618,1.96
CA_1,FOODS_1_004,11619,1.96
CA_1,FOODS_1_004,11620,1.96
CA_1,FOODS_1_004,11621,1.96
CA_1,FOODS_1_005,11101,2.94
CA_1,FOODS_1_005,11102,2.94
CA_1,FOODS_1_005,11103,2.94
CA_1,FOODS_1_005,11104,2.94
CA_1,FOODS_1_005,11105,2.94
CA_1,FOODS_1_005,11106,2.94
CA_1,FOODS_1_005,11107,2.94
CA_1,FOODS_1_005,11108,2.94
CA_1,FOODS_1_005,11109,2.94
CA_1,FOODS_1_005,11110,2.94
CA_1,FOODS_1_005,11111,2.94
CA_1,FOODS_1_005,11112,2.94
CA_1,FOODS_1_005,11113,2.94
CA_1,FOODS_1_005,11114,2.94
CA_1,FOODS_1_005,11115,2.94
CA_1,FOODS_1_005,11116,2.94
CA_1,FOODS_1_005,11117,2.94
CA_1,FOODS_1_005,11118,2.94
CA_1,FOODS_1_005,11119,2.94
CA_1,FOODS_1_005,11120,2.94
CA_1,FOODS_1_005,11121,2.94
CA_1,FOODS_1_005,11122,2.94
CA_1,FOODS_1_005,11123,2.94
CA_1,FOODS_1_005,11124,2.94
CA_1,FOODS_1_005,11125,2.94
CA_1,FOODS_1_005,11126,2.94
CA_1,FOODS_1_005,11127,2.94
CA_1,FOODS_1_005,11128,2.94
CA_1,FOODS_1_005,11129,2.94
CA_1,FOODS_1_005,11130,3.28
CA_1,FOODS_1_005,11131,3.28
CA_1,FOODS_1_005,11132,3.28
CA_1,FOODS_1_005,11133,3.28
CA_1,FOODS_1_005,11134,3.28
CA_1,FOODS_1_005,11135,3.28
CA_1,FOODS_1_005,11136,3.28
CA_1,FOODS_1_005,11137,3.28
CA_1,FOODS_1_005,11138,3.28
CA_1,FOODS_1_005,11139,3.28
CA_1,FOODS_1_005,11140,3.28
CA_1,FOODS_1_005,11141,3.28
CA_1,FOODS_1_005,11142,3.28
CA_1,FOODS_1_005,11143,3.28
CA_1,FOODS_1_005,11144,3.28
CA_1,FOODS_1_005,11145,3.28
CA_1,FOODS_1_005,11146,3.28
CA_1,FOODS_1_005,11147,3.28
CA_1,FOODS_1_005,11148,3.28
CA_1,FOODS_1_005,11149,3.28
CA_1,FOODS_1_005,11150,3.28
CA_1,FOODS_1_005,11151,3.28
CA_1,FOODS_1_005,11152,3.28
CA_1,FOODS_1_005,11201,3.28
CA_1,FOODS_1_005,11202,3.28
CA_1,FOODS_1_005,11203,3.28
CA_1,FOODS_1_005,11204,3.28
CA_1,FOODS_1_005,11205,3.28
CA_1,FOODS_1_005,11206,3.28
CA_1,FOODS_1_005,11207,3.28
CA_1,FOODS_1_005,11208,3.28
CA_1,FOODS_1_005,11209,3.28
CA_1,FOODS_1_005,11210,3.28
CA_1,FOODS_1_005,11211,3.28
CA_1,FOODS_1_005,11212,3.28
CA_1,FOODS_1_005,11213,3.28
CA_1,FOODS_1_005,11214,3.28
CA_1,FOODS_1_005,11215,3.28
CA_1,FOODS_1_005,11216,3.28
CA_1,FOODS_1_005,11217,3.28
CA_1,FOODS_1_005,11218,3.28
CA_1,FOODS_1_005,11219,3.28
CA_1,FOODS_1_005,11220,3.28
CA_1,FOODS_1_005,11221,3.28
CA_1,FOODS_1_005,11222,3.28
CA_1,FOODS_1_005,11223,3.28
CA_1,FOODS_1_005,11224,3.28
CA_1,FOODS_1_005,11225,3.28
CA_1,FOODS_1_005,11226,3.28
CA_1,FOODS_1_005,11227,3.28
CA_1,FOODS_1_005,11228,3.28
CA_1,FOODS_1_005,11229,3.28
CA_1,FOODS_1_005,11230,3.28
CA_1,FOODS_1_005,11231,3.28
CA_1,FOODS_1_005,11232,3.28
CA_1,FOODS_1_005,11233,3.28
CA_1,FOODS_1_005,11234,3.28
CA_1,FOODS_1_005,11235,3.28
CA_1,FOODS_1_005,11236,3.28
CA_1,FOODS_1_005,11237,3.28
CA_1,FOODS_1_005,11238,3.28
CA_1,FOODS_1_005,11239,3.28
CA_1,FOODS_1_005,11240,3.28
CA_1,FOODS_1_005,11241,3.28
CA_1,FOODS_1_005,11242,3.28
CA_1,FOODS_1_005,11243,3.28
CA_1,FOODS_1_005,11244,3.28
CA_1,FOODS_1_005,11245,3.28
CA_1,FOODS_1_005,11246,3.28
CA_1,FOODS_1_005,11247,3.28
CA_1,FOODS_1_005,11248,3.28
CA_1,FOODS_1_005,11249,3.28
CA_1,FOODS_1_005,11250,3.28
CA_1,FOODS_1_005,11251,3.28
CA_1,FOODS_1_005,11252,3.28
CA_1,FOODS_1_005,11301,3.28
CA_1,FOODS_1_005,11302,3.28
CA_1,FOODS_1_005,11303,3.28
CA_1,FOODS_1_005,11304,3.28
CA_1,FOODS_1_005,11305,3.28
CA_1,FOODS_1_005,11306,3.28
CA_1,FOODS_1_005,11307,3.28
CA_1,FOODS_1_005,11308,3.28
CA_1,FOODS_1_005,11309,3.28
CA_1,FOODS_1_005,11310,3.28
CA_1,FOODS_1_005,11311,3.28
CA_1,FOODS_1_005,11312,3.28
CA_1,FOODS_1_005,11313,3.28
CA_1,FOODS_1_005,11314,3.28
CA_1,FOODS_1_005,11315,3.28
CA_1,FOODS_1_005,11316,3.28
CA_1,FOODS_1_005,11317,3.28
CA_1,FOODS_1_005,11318,3.28
CA_1,FOODS_1_005,11319,3.28
CA_1,FOODS_1_005,11320,3.28
CA_1,FOODS_1_005,11321,3.28
CA_1,FOODS_1_005,11322,3.28
CA_1,FOODS_1_005,11323,3.28
CA_1,FOODS_1_005,11324,3.28
CA_1,FOODS_1_005,11325,3.28
CA_1,FOODS_1_005,11326,3.28
CA_1,FOODS_1_005,11327,3.28
CA_1,FOODS_1_005,11328,3.28
CA_1,FOODS_1_005,11329,3.28
CA_1,FOODS_1_005,11330,3.28
CA_1,FOODS_1_005,11331,3.28
CA_1,FOODS_1_005,11332,3.28
CA_1,FOODS_1_005,11333,3.28
CA_1,FOODS_1_005,11334,3.28
CA_1,FOODS_1_005,11335,3.28
CA_1,FOODS_1_005,11336,3.28
CA_1,FOODS_1_005,11337,3.28
CA_1,FOODS_1_005,11338,3.28
CA_1,FOODS_1_005,11339,3.28
CA_1,FOODS_1_005,11340,3.28
CA_1,FOODS_1_005,11341,3.28
CA_1,FOODS_1_005,11342,3.28
CA_1,FOODS_1_005,11343,3.28
CA_1,FOODS_1_005,11344,3.28
CA_1,FOODS_1_005,11345,3.28
CA_1,FOODS_1_005,11346,3.28
CA_1,FOODS_1_005,11347,3.28
CA_1,FOODS_1_005,11348,3.28
CA_1,FOODS_1_005,11349,3.28
CA_1,FOODS_1_005,11350,3.28
CA_1,FOODS_1_005,11351,3.28
CA_1,FOODS_1_005,11352,3.28
CA_1,FOODS_1_005,11353,3.28
CA_1,FOODS_1_005,11401,3.28
CA_1,FOODS_1_005,11402,3.28
CA_1,FOODS_1_005,11403,3.28
CA_1,FOODS_1_005,11404,3.28
CA_1,FOODS_1_005,11405,3.28
CA_1,FOODS_1_005,11406,3.28
CA_1,FOODS_1_005,11407,3.28
CA_1,FOODS_1_005,11408,3.28
CA_1,FOODS_1_005,11409,3.28
CA_1,FOODS_1_005,11410,3.28
CA_1,FOODS_1_005,11411,3.28
CA_1,FOODS_1_005,11412,3.28
CA_1,FOODS_1_005,11413,3.28
CA_1,FOODS_1_005,11414,3.28
CA_1,FOODS_1_005,11415,3.28
CA_1,FOODS_1_005,11416,3.28
CA_1,FOODS_1_005,11417,3.28
CA_1,FOODS_1_005,11418,3.28
CA_1,FOODS_1_005,11419,3.28
CA_1,FOODS_1_005,11420,3.28
CA_1,FOODS_1_005,11421,3.28
CA_1,FOODS_1_005,11422,3.28
CA_1,FOODS_1_005,11423,3.28
CA_1,FOODS_1_005,11424,3.28
CA_1,FOODS_1_005,11425,3.28
CA_1,FOODS_1_005,11426,3.28
CA_1,FOODS_1_005,11427,3.28
CA_1,FOODS_1_005,11428,3.28
CA_1,FOODS_1_005,11429,3.54
CA_1,FOODS_1_005,11430,3.54
CA_1,FOODS_1_005,11431,3.54
CA_1,FOODS_1_005,11432,3.54
CA_1,FOODS_1_005,11433,3.54
CA_1,FOODS_1_005,11434,3.54
CA_1,FOODS_1_005,11435,3.54
CA_1,FOODS_1_005,11436,3.54
CA_1,FOODS_1_005,11437,3.54
CA_1,FOODS_1_005,11438,3.54
CA_1,FOODS_1_005,11439,3.54
CA_1,FOODS_1_005,11440,3.54
CA_1,FOODS_1_005,11441,3.54
CA_1,FOODS_1_005,11442,3.54
CA_1,FOODS_1_005,11443,3.54
CA_1,FOODS_1_005,11444,3.54
CA_1,FOODS_1_005,11445,3.54
CA_1,FOODS_1_005,11446,3.54
CA_1,FOODS_1_005,11447,3.54
CA_1,FOODS_1_005,11448,3.54
CA_1,FOODS_1_005,11449,3.54
CA_1,FOODS_1_005,11450,3.54
CA_1,FOODS_1_005,11451,3.54
CA_1,FOODS_1_005,11452,3.54
CA_1,FOODS_1_005,11501,3.54
CA_1,FOODS_1_005,11502,3.54
CA_1,FOODS_1_005,11503,3.54
CA_1,FOODS_1_005,11504,3.54
CA_1,FOODS_1_005,11505,3.54
CA_1,FOODS_1_005,11506,3.54
CA_1,FOODS_1_005,11507,3.54
CA_1,FOODS_1_005,11508,3.54
CA_1,FOODS_1_005,11509,3.54
CA_1,FOODS_1_005,11510,3.54
CA_1,FOODS_1_005,11511,3.54
CA_1,FOODS_1_005,11512,3.54
CA_1,FOODS_1_005,11513,3.54
CA_1,FOODS_1_005,11514,3.54
CA_1,FOODS_1_005,11515,3.54
CA_1,FOODS_1_005,11516,3.54
CA_1,FOODS_1_005,11517,3.54
CA_1,FOODS_1_005,11518,3.54
CA_1,FOODS_1_005,11519,3.54
CA_1,FOODS_1_005,11520,3.54
CA_1,FOODS_1_005,11521,3.54
CA_1,FOODS_1_005,11522,3.54
CA_1,FOODS_1_005,11523,3.54
CA_1,FOODS_1_005,11524,3.54
CA_1,FOODS_1_005,11525,3.54
CA_1,FOODS_1_005,11526,3.54
CA_1,FOODS_1_005,11527,3.54
CA_1,FOODS_1_005,11528,3.54
CA_1,FOODS_1_005,11529,3.54
CA_1,FOODS_1_005,11530,3.54
CA_1,FOODS_1_005,11531,3.54
CA_1,FOODS_1_005,11532,3.54
CA_1,FOODS_1_005,11533,3.54
CA_1,FOODS_1_005,11534,3.54
CA_1,FOODS_1_005,11535,3.54
CA_1,FOODS_1_005,11536,3.54
CA_1,FOODS_1_005,11537,3.54
CA_1,FOODS_1_005,11538,3.54
CA_1,FOODS_1_005,11539,3.54
CA_1,FOODS_1_005,11540,3.54
CA_1,FOODS_1_005,11541,3.54
